架次编号,无人机编号,机型编号,阶段,采样比例,通信状态,中继位置,中继海拔,直连损耗_dB,直连阈值_dB,直连LOS,覆盖证据
T017,U08,C,航段0,0.20,直连,,,95.20,122.00,true,接入95.07dB/回传79.85dB
T017,U08,C,航段0,0.25,直连,,,97.09,122.00,true,接入97.01dB/回传79.85dB
T017,U08,C,航段0,0.30,直连,,,98.65,122.00,true,接入98.59dB/回传79.85dB
T017,U08,C,航段0,0.35,直连,,,99.97,122.00,true,接入99.93dB/回传79.85dB
T017,U08,C,航段0,0.40,直连,,,101.12,122.00,true,接入101.09dB/回传79.85dB
T017,U08,C,航段0,0.45,直连,,,102.14,122.00,true,接入102.11dB/回传79.85dB
T017,U08,C,航段0,0.50,直连,,,103.05,122.00,true,接入103.03dB/回传79.85dB
T017,U08,C,航段0,0.55,直连,,,103.87,122.00,true,接入103.86dB/回传79.85dB
T017,U08,C,航段0,0.60,直连,,,104.63,122.00,true,接入104.61dB/回传79.85dB
T017,U08,C,航段0,0.65,直连,,,105.32,122.00,true,接入105.31dB/回传79.85dB
T017,U08,C,航段0,0.70,直连,,,105.96,122.00,true,接入105.95dB/回传79.85dB
T017,U08,C,航段0,0.75,直连,,,106.56,122.00,true,接入106.55dB/回传79.85dB
T017,U08,C,航段0,0.80,直连,,,107.12,122.00,true,接入107.11dB/回传79.85dB
T017,U08,C,航段0,0.85,直连,,,107.65,122.00,true,接入107.64dB/回传79.85dB
T017,U08,C,航段0,0.90,直连,,,108.14,122.00,true,接入108.14dB/回传79.85dB
T017,U08,C,航段0,0.95,直连,,,108.61,122.00,true,接入108.60dB/回传79.85dB
T017,U08,C,航段0,1.00,直连,,,109.06,122.00,true,接入109.05dB/回传79.85dB
T017,U08,C,航段1,0.00,直连,,,109.06,122.00,true,接入109.05dB/回传79.85dB
T017,U08,C,航段1,0.05,直连,,,109.49,122.00,true,接入109.49dB/回传79.85dB
T017,U08,C,航段1,0.10,直连,,,109.92,122.00,true,接入109.92dB/回传79.85dB
T017,U08,C,航段1,0.15,直连,,,110.33,122.00,true,接入110.33dB/回传79.85dB
T017,U08,C,航段1,0.20,直连,,,110.73,122.00,true,接入110.73dB/回传79.85dB
T017,U08,C,航段1,0.25,直连,,,111.12,122.00,true,接入111.11dB/回传79.85dB
T017,U08,C,航段1,0.30,直连,,,111.49,122.00,true,接入111.49dB/回传79.85dB
T017,U08,C,航段1,0.35,直连,,,111.85,122.00,true,接入111.85dB/回传79.85dB
T017,U08,C,航段1,0.40,直连,,,112.20,122.00,true,接入112.20dB/回传79.85dB
T017,U08,C,航段1,0.45,直连,,,112.54,122.00,true,接入112.53dB/回传79.85dB
T017,U08,C,航段1,0.50,直连,,,112.86,122.00,true,接入112.86dB/回传79.85dB
T017,U08,C,航段1,0.55,直连,,,113.18,122.00,true,接入113.18dB/回传79.85dB
T017,U08,C,航段1,0.60,直连,,,113.49,122.00,true,接入113.49dB/回传79.85dB
T017,U08,C,航段1,0.65,直连,,,113.79,122.00,true,接入113.78dB/回传79.85dB
T017,U08,C,航段1,0.70,直连,,,114.07,122.00,true,接入114.07dB/回传79.85dB
T017,U08,C,航段1,0.75,直连,,,114.35,122.00,true,接入114.35dB/回传79.85dB
T017,U08,C,航段1,0.80,直连,,,114.63,122.00,true,接入114.63dB/回传79.85dB
T017,U08,C,航段1,0.85,直连,,,114.89,122.00,true,接入114.89dB/回传79.85dB
T017,U08,C,航段1,0.90,直连,,,115.15,122.00,true,接入115.15dB/回传79.85dB
T017,U08,C,航段1,0.95,直连,,,115.40,122.00,true,接入115.40dB/回传79.85dB
T017,U08,C,航段1,1.00,直连,,,115.65,122.00,true,接入115.64dB/回传79.85dB
T017,U08,C,航段2,0.00,直连,,,115.65,122.00,true,接入115.64dB/回传79.85dB
T017,U08,C,航段2,0.05,直连,,,115.71,122.00,true,接入115.70dB/回传79.85dB
T017,U08,C,航段2,0.10,直连,,,115.77,122.00,true,接入115.77dB/回传79.85dB
T017,U08,C,航段2,0.15,直连,,,115.83,122.00,true,接入115.83dB/回传79.85dB
T017,U08,C,航段2,0.20,直连,,,115.90,122.00,true,接入115.90dB/回传79.85dB
T017,U08,C,航段2,0.25,直连,,,115.97,122.00,true,接入115.97dB/回传79.85dB
T017,U08,C,航段2,0.30,直连,,,116.05,122.00,true,接入116.05dB/回传79.85dB
T017,U08,C,航段2,0.35,直连,,,116.12,122.00,true,接入116.12dB/回传79.85dB
T017,U08,C,航段2,0.40,直连,,,116.20,122.00,true,接入116.20dB/回传79.85dB
T017,U08,C,航段2,0.45,直连,,,116.28,122.00,true,接入116.28dB/回传79.85dB
T017,U08,C,航段2,0.50,直连,,,116.37,122.00,true,接入116.37dB/回传79.85dB
T017,U08,C,航段2,0.55,直连,,,116.45,122.00,true,接入116.45dB/回传79.85dB
T017,U08,C,航段2,0.60,直连,,,116.54,122.00,true,接入116.54dB/回传79.85dB
T017,U08,C,航段2,0.65,直连,,,116.63,122.00,true,接入116.62dB/回传79.85dB
T017,U08,C,航段2,0.70,直连,,,116.71,122.00,true,接入116.71dB/回传79.85dB
T017,U08,C,航段2,0.75,直连,,,116.81,122.00,true,接入116.80dB/回传79.85dB
T017,U08,C,航段2,0.80,直连,,,116.90,122.00,true,接入116.90dB/回传79.85dB
T017,U08,C,航段2,0.85,直连,,,116.99,122.00,true,接入116.99dB/回传79.85dB
T017,U08,C,航段2,0.90,直连,,,117.08,122.00,true,接入117.08dB/回传79.85dB
T017,U08,C,航段2,0.95,直连,,,117.18,122.00,true,接入117.18dB/回传79.85dB
T017,U08,C,航段2,1.00,直连,,,117.28,122.00,true,接入117.27dB/回传79.85dB
T017,U08,C,航段3,0.00,直连,,,117.28,122.00,true,接入117.27dB/回传79.85dB
T017,U08,C,航段3,0.05,直连,,,116.83,122.00,true,接入116.83dB/回传79.85dB
T017,U08,C,航段3,0.10,直连,,,116.36,122.00,true,接入116.36dB/回传79.85dB
T017,U08,C,航段3,0.15,直连,,,115.86,122.00,true,接入115.86dB/回传79.85dB
T017,U08,C,航段3,0.20,直连,,,115.34,122.00,true,接入115.34dB/回传79.85dB
T017,U08,C,航段3,0.25,直连,,,114.78,122.00,true,接入114.78dB/回传79.85dB
T017,U08,C,航段3,0.30,直连,,,114.18,122.00,true,接入114.18dB/回传79.85dB
T017,U08,C,航段3,0.35,直连,,,113.53,122.00,true,接入113.53dB/回传79.85dB
T017,U08,C,航段3,0.40,直连,,,112.84,122.00,true,接入112.84dB/回传79.85dB
T017,U08,C,航段3,0.45,直连,,,112.08,122.00,true,接入112.08dB/回传79.85dB
T017,U08,C,航段3,0.50,直连,,,111.26,122.00,true,接入111.25dB/回传79.85dB
T017,U08,C,航段3,0.55,直连,,,110.34,122.00,true,接入110.34dB/回传79.85dB
T017,U08,C,航段3,0.60,直连,,,109.32,122.00,true,接入109.32dB/回传79.85dB
T017,U08,C,航段3,0.65,直连,,,108.16,122.00,true,接入108.16dB/回传79.85dB
T017,U08,C,航段3,0.70,直连,,,106.83,122.00,true,接入106.82dB/回传79.85dB
T017,U08,C,航段3,0.75,直连,,,105.25,122.00,true,接入105.23dB/回传79.85dB
T017,U08,C,航段3,0.80,直连,,,103.32,122.00,true,接入103.30dB/回传79.85dB
T017,U08,C,航段3,0.85,直连,,,100.83,122.00,true,接入100.80dB/回传79.85dB
T017,U08,C,航段3,0.90,直连,,,97.35,122.00,true,接入97.27dB/回传79.85dB
T017,U08,C,航段3,0.95,直连,,,91.56,122.00,true,接入91.25dB/回传79.85dB
T017,U08,C,航段3,1.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T018,U05,B,航段0,0.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T018,U05,B,航段0,0.05,直连,,,90.06,122.00,true,接入89.62dB/回传79.85dB
T018,U05,B,航段0,0.10,直连,,,95.76,122.00,true,接入95.65dB/回传79.85dB
T018,U05,B,航段0,0.15,直连,,,99.22,122.00,true,接入99.17dB/回传79.85dB
T018,U05,B,航段0,0.20,直连,,,101.69,122.00,true,接入101.67dB/回传79.85dB
T018,U05,B,航段0,0.25,直连,,,103.62,122.00,true,接入103.60dB/回传79.85dB
T018,U05,B,航段0,0.30,直连,,,105.20,122.00,true,接入105.19dB/回传79.85dB
T018,U05,B,航段0,0.35,直连,,,106.54,122.00,true,接入106.53dB/回传79.85dB
T018,U05,B,航段0,0.40,直连,,,107.69,122.00,true,接入107.69dB/回传79.85dB
T018,U05,B,航段0,0.45,直连,,,108.72,122.00,true,接入108.71dB/回传79.85dB
T018,U05,B,航段0,0.50,直连,,,109.63,122.00,true,接入109.62dB/回传79.85dB
T018,U05,B,航段0,0.55,直连,,,110.46,122.00,true,接入110.45dB/回传79.85dB
T018,U05,B,航段0,0.60,直连,,,111.21,122.00,true,接入111.21dB/回传79.85dB
T018,U05,B,航段0,0.65,直连,,,111.91,122.00,true,接入111.90dB/回传79.85dB
T018,U05,B,航段0,0.70,直连,,,112.55,122.00,true,接入112.55dB/回传79.85dB
T018,U05,B,航段0,0.75,直连,,,113.15,122.00,true,接入113.15dB/回传79.85dB
T018,U05,B,航段0,0.80,直连,,,113.71,122.00,true,接入113.71dB/回传79.85dB
T018,U05,B,航段0,0.85,直连,,,114.23,122.00,true,接入114.23dB/回传79.85dB
T018,U05,B,航段0,0.90,直连,,,114.73,122.00,true,接入114.73dB/回传79.85dB
T018,U05,B,航段0,0.95,直连,,,115.20,122.00,true,接入115.20dB/回传79.85dB
T018,U05,B,航段0,1.00,直连,,,115.65,122.00,true,接入115.64dB/回传79.85dB
T018,U05,B,航段1,0.00,直连,,,115.65,122.00,true,接入115.64dB/回传79.85dB
T018,U05,B,航段1,0.05,直连,,,115.52,122.00,true,接入115.51dB/回传79.85dB
T018,U05,B,航段1,0.10,直连,,,115.39,122.00,true,接入115.39dB/回传79.85dB
T018,U05,B,航段1,0.15,直连,,,115.27,122.00,true,接入115.27dB/回传79.85dB
T018,U05,B,航段1,0.20,直连,,,115.15,122.00,true,接入115.15dB/回传79.85dB
T018,U05,B,航段1,0.25,直连,,,115.05,122.00,true,接入115.05dB/回传79.85dB
T018,U05,B,航段1,0.30,直连,,,114.95,122.00,true,接入114.95dB/回传79.85dB
T018,U05,B,航段1,0.35,直连,,,114.85,122.00,true,接入114.85dB/回传79.85dB
T018,U05,B,航段1,0.40,直连,,,114.77,122.00,true,接入114.77dB/回传79.85dB
T018,U05,B,航段1,0.45,直连,,,114.69,122.00,true,接入114.69dB/回传79.85dB
T018,U05,B,航段1,0.50,直连,,,114.63,122.00,true,接入114.63dB/回传79.85dB
T018,U05,B,航段1,0.55,直连,,,114.57,122.00,true,接入114.57dB/回传79.85dB
T018,U05,B,航段1,0.60,直连,,,114.52,122.00,true,接入114.52dB/回传79.85dB
T018,U05,B,航段1,0.65,直连,,,114.49,122.00,true,接入114.49dB/回传79.85dB
T018,U05,B,航段1,0.70,直连,,,114.46,122.00,true,接入114.46dB/回传79.85dB
T018,U05,B,航段1,0.75,直连,,,114.45,122.00,true,接入114.45dB/回传79.85dB
T018,U05,B,航段1,0.80,直连,,,114.45,122.00,true,接入114.45dB/回传79.85dB
T018,U05,B,航段1,0.85,直连,,,114.45,122.00,true,接入114.45dB/回传79.85dB
T018,U05,B,航段1,0.90,直连,,,114.47,122.00,true,接入114.47dB/回传79.85dB
T018,U05,B,航段1,0.95,直连,,,114.50,122.00,true,接入114.50dB/回传79.85dB
T018,U05,B,航段1,1.00,直连,,,114.54,122.00,true,接入114.54dB/回传79.85dB
T018,U05,B,航段2,0.00,直连,,,114.54,122.00,true,接入114.54dB/回传79.85dB
T018,U05,B,航段2,0.05,直连,,,114.10,122.00,true,接入114.10dB/回传79.85dB
T018,U05,B,航段2,0.10,直连,,,113.63,122.00,true,接入113.63dB/回传79.85dB
T018,U05,B,航段2,0.15,直连,,,113.13,122.00,true,接入113.13dB/回传79.85dB
T018,U05,B,航段2,0.20,直连,,,112.61,122.00,true,接入112.60dB/回传79.85dB
T018,U05,B,航段2,0.25,直连,,,112.05,122.00,true,接入112.04dB/回传79.85dB
T018,U05,B,航段2,0.30,直连,,,111.45,122.00,true,接入111.45dB/回传79.85dB
T018,U05,B,航段2,0.35,直连,,,110.80,122.00,true,接入110.80dB/回传79.85dB
T018,U05,B,航段2,0.40,直连,,,110.11,122.00,true,接入110.11dB/回传79.85dB
T018,U05,B,航段2,0.45,直连,,,109.36,122.00,true,接入109.35dB/回传79.85dB
T018,U05,B,航段2,0.50,直连,,,108.53,122.00,true,接入108.52dB/回传79.85dB
T018,U05,B,航段2,0.55,直连,,,107.61,122.00,true,接入107.61dB/回传79.85dB
T018,U05,B,航段2,0.60,直连,,,106.59,122.00,true,接入106.58dB/回传79.85dB
T018,U05,B,航段2,0.65,直连,,,105.44,122.00,true,接入105.42dB/回传79.85dB
T018,U05,B,航段2,0.70,直连,,,104.10,122.00,true,接入104.09dB/回传79.85dB
T018,U05,B,航段2,0.75,直连,,,102.53,122.00,true,接入102.50dB/回传79.85dB
T018,U05,B,航段2,0.80,直连,,,100.60,122.00,true,接入100.56dB/回传79.85dB
T018,U05,B,航段2,0.85,直连,,,98.13,122.00,true,接入98.06dB/回传79.85dB
T018,U05,B,航段2,0.90,直连,,,94.69,122.00,true,接入94.54dB/回传79.85dB
T018,U05,B,航段2,0.95,直连,,,89.08,122.00,true,接入88.52dB/回传79.85dB
T018,U05,B,航段2,1.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T019,U06,B,航段0,0.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T019,U06,B,航段0,0.05,直连,,,92.46,122.00,true,接入92.21dB/回传79.85dB
T019,U06,B,航段0,0.10,直连,,,98.30,122.00,true,接入98.23dB/回传79.85dB
T019,U06,B,航段0,0.15,直连,,,101.78,122.00,true,接入101.76dB/回传79.85dB
T019,U06,B,航段0,0.20,直连,,,104.27,122.00,true,接入104.25dB/回传79.85dB
T019,U06,B,航段0,0.25,直连,,,106.20,122.00,true,接入106.19dB/回传79.85dB
T019,U06,B,航段0,0.30,直连,,,107.78,122.00,true,接入107.78dB/回传79.85dB
T019,U06,B,航段0,0.35,直连,,,109.12,122.00,true,接入109.12dB/回传79.85dB
T019,U06,B,航段0,0.40,直连,,,110.28,122.00,true,接入110.28dB/回传79.85dB
T019,U06,B,航段0,0.45,直连,,,111.30,122.00,true,接入111.30dB/回传79.85dB
T019,U06,B,航段0,0.50,直连,,,112.22,122.00,true,接入112.21dB/回传79.85dB
T019,U06,B,航段0,0.55,直连,,,113.04,122.00,true,接入113.04dB/回传79.85dB
T019,U06,B,航段0,0.60,直连,,,113.80,122.00,true,接入113.80dB/回传79.85dB
T019,U06,B,航段0,0.65,直连,,,114.49,122.00,true,接入114.49dB/回传79.85dB
T019,U06,B,航段0,0.70,直连,,,115.14,122.00,true,接入115.14dB/回传79.85dB
T019,U06,B,航段0,0.75,直连,,,115.74,122.00,true,接入115.74dB/回传79.85dB
T019,U06,B,航段0,0.80,直连,,,116.30,122.00,true,接入116.30dB/回传79.85dB
T019,U06,B,航段0,0.85,直连,,,116.82,122.00,true,接入116.82dB/回传79.85dB
T019,U06,B,航段0,0.90,直连,,,117.32,122.00,true,接入117.32dB/回传79.85dB
T019,U06,B,航段0,0.95,直连,,,117.79,122.00,true,接入117.79dB/回传79.85dB
T019,U06,B,航段0,1.00,直连,,,118.23,122.00,true,接入118.23dB/回传79.85dB
T019,U06,B,航段1,0.00,直连,,,118.23,122.00,true,接入118.23dB/回传79.85dB
T019,U06,B,航段1,0.05,直连,,,117.79,122.00,true,接入117.79dB/回传79.85dB
T019,U06,B,航段1,0.10,直连,,,117.32,122.00,true,接入117.32dB/回传79.85dB
T019,U06,B,航段1,0.15,直连,,,116.82,122.00,true,接入116.82dB/回传79.85dB
T019,U06,B,航段1,0.20,直连,,,116.30,122.00,true,接入116.30dB/回传79.85dB
T019,U06,B,航段1,0.25,直连,,,115.74,122.00,true,接入115.74dB/回传79.85dB
T019,U06,B,航段1,0.30,直连,,,115.14,122.00,true,接入115.14dB/回传79.85dB
T019,U06,B,航段1,0.35,直连,,,114.49,122.00,true,接入114.49dB/回传79.85dB
T019,U06,B,航段1,0.40,直连,,,113.80,122.00,true,接入113.80dB/回传79.85dB
T019,U06,B,航段1,0.45,直连,,,113.04,122.00,true,接入113.04dB/回传79.85dB
T019,U06,B,航段1,0.50,直连,,,112.22,122.00,true,接入112.21dB/回传79.85dB
T019,U06,B,航段1,0.55,直连,,,111.30,122.00,true,接入111.30dB/回传79.85dB
T019,U06,B,航段1,0.60,直连,,,110.28,122.00,true,接入110.28dB/回传79.85dB
T019,U06,B,航段1,0.65,直连,,,109.12,122.00,true,接入109.12dB/回传79.85dB
T019,U06,B,航段1,0.70,直连,,,107.78,122.00,true,接入107.78dB/回传79.85dB
T019,U06,B,航段1,0.75,直连,,,106.20,122.00,true,接入106.19dB/回传79.85dB
T019,U06,B,航段1,0.80,直连,,,104.27,122.00,true,接入104.25dB/回传79.85dB
T019,U06,B,航段1,0.85,直连,,,101.78,122.00,true,接入101.76dB/回传79.85dB
T019,U06,B,航段1,0.90,直连,,,98.30,122.00,true,接入98.23dB/回传79.85dB
T019,U06,B,航段1,0.95,直连,,,92.46,122.00,true,接入92.21dB/回传79.85dB
T019,U06,B,航段1,1.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T020,U03,A,航段0,0.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T020,U03,A,航段0,0.05,直连,,,92.08,122.00,true,接入91.81dB/回传79.85dB
T020,U03,A,航段0,0.10,直连,,,97.90,122.00,true,接入97.84dB/回传79.85dB
T020,U03,A,航段0,0.15,直连,,,101.39,122.00,true,接入101.36dB/回传79.85dB
T020,U03,A,航段0,0.20,直连,,,103.87,122.00,true,接入103.86dB/回传79.85dB
T020,U03,A,航段0,0.25,直连,,,105.81,122.00,true,接入105.79dB/回传79.85dB
T020,U03,A,航段0,0.30,直连,,,107.39,122.00,true,接入107.38dB/回传79.85dB
T020,U03,A,航段0,0.35,直连,,,108.72,122.00,true,接入108.72dB/回传79.85dB
T020,U03,A,航段0,0.40,直连,,,109.88,122.00,true,接入109.88dB/回传79.85dB
T020,U03,A,航段0,0.45,直连,,,110.90,122.00,true,接入110.90dB/回传79.85dB
T020,U03,A,航段0,0.50,直连,,,111.82,122.00,true,接入111.81dB/回传79.85dB
T020,U03,A,航段0,0.55,直连,,,112.64,122.00,true,接入112.64dB/回传79.85dB
T020,U03,A,航段0,0.60,直连,,,113.40,122.00,true,接入113.40dB/回传79.85dB
T020,U03,A,航段0,0.65,直连,,,114.10,122.00,true,接入114.09dB/回传79.85dB
T020,U03,A,航段0,0.70,直连,,,114.74,122.00,true,接入114.74dB/回传79.85dB
T020,U03,A,航段0,0.75,直连,,,115.34,122.00,true,接入115.34dB/回传79.85dB
T020,U03,A,航段0,0.80,直连,,,115.90,122.00,true,接入115.90dB/回传79.85dB
T020,U03,A,航段0,0.85,直连,,,116.42,122.00,true,接入116.42dB/回传79.85dB
T020,U03,A,航段0,0.90,直连,,,116.92,122.00,true,接入116.92dB/回传79.85dB
T020,U03,A,航段0,0.95,直连,,,117.39,122.00,true,接入117.39dB/回传79.85dB
T020,U03,A,航段0,1.00,直连,,,117.84,122.00,true,接入117.84dB/回传79.85dB
T020,U03,A,航段1,0.00,直连,,,117.84,122.00,true,接入117.84dB/回传79.85dB
T020,U03,A,航段1,0.05,直连,,,117.39,122.00,true,接入117.39dB/回传79.85dB
T020,U03,A,航段1,0.10,直连,,,116.92,122.00,true,接入116.92dB/回传79.85dB
T020,U03,A,航段1,0.15,直连,,,116.42,122.00,true,接入116.42dB/回传79.85dB
T020,U03,A,航段1,0.20,直连,,,115.90,122.00,true,接入115.90dB/回传79.85dB
T020,U03,A,航段1,0.25,直连,,,115.34,122.00,true,接入115.34dB/回传79.85dB
T020,U03,A,航段1,0.30,直连,,,114.74,122.00,true,接入114.74dB/回传79.85dB
T020,U03,A,航段1,0.35,直连,,,114.10,122.00,true,接入114.09dB/回传79.85dB
T020,U03,A,航段1,0.40,直连,,,113.40,122.00,true,接入113.40dB/回传79.85dB
T020,U03,A,航段1,0.45,直连,,,112.64,122.00,true,接入112.64dB/回传79.85dB
T020,U03,A,航段1,0.50,直连,,,111.82,122.00,true,接入111.81dB/回传79.85dB
T020,U03,A,航段1,0.55,直连,,,110.90,122.00,true,接入110.90dB/回传79.85dB
T020,U03,A,航段1,0.60,直连,,,109.88,122.00,true,接入109.88dB/回传79.85dB
T020,U03,A,航段1,0.65,直连,,,108.72,122.00,true,接入108.72dB/回传79.85dB
T020,U03,A,航段1,0.70,直连,,,107.39,122.00,true,接入107.38dB/回传79.85dB
T020,U03,A,航段1,0.75,直连,,,105.81,122.00,true,接入105.79dB/回传79.85dB
T020,U03,A,航段1,0.80,直连,,,103.87,122.00,true,接入103.86dB/回传79.85dB
T020,U03,A,航段1,0.85,直连,,,101.39,122.00,true,接入101.36dB/回传79.85dB
T020,U03,A,航段1,0.90,直连,,,97.90,122.00,true,接入97.84dB/回传79.85dB
T020,U03,A,航段1,0.95,直连,,,92.08,122.00,true,接入91.81dB/回传79.85dB
T020,U03,A,航段1,1.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T021,U07,C,航段0,0.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T021,U07,C,航段0,0.05,直连,,,91.56,122.00,true,接入91.25dB/回传79.85dB
T021,U07,C,航段0,0.10,直连,,,97.35,122.00,true,接入97.27dB/回传79.85dB
T021,U07,C,航段0,0.15,直连,,,100.83,122.00,true,接入100.80dB/回传79.85dB
T021,U07,C,航段0,0.20,直连,,,103.32,122.00,true,接入103.30dB/回传79.85dB
T021,U07,C,航段0,0.25,直连,,,105.25,122.00,true,接入105.23dB/回传79.85dB
T021,U07,C,航段0,0.30,直连,,,106.83,122.00,true,接入106.82dB/回传79.85dB
T021,U07,C,航段0,0.35,直连,,,108.16,122.00,true,接入108.16dB/回传79.85dB
T021,U07,C,航段0,0.40,直连,,,109.32,122.00,true,接入109.32dB/回传79.85dB
T021,U07,C,航段0,0.45,直连,,,110.34,122.00,true,接入110.34dB/回传79.85dB
T021,U07,C,航段0,0.50,直连,,,111.26,122.00,true,接入111.25dB/回传79.85dB
T021,U07,C,航段0,0.55,直连,,,112.08,122.00,true,接入112.08dB/回传79.85dB
T021,U07,C,航段0,0.60,直连,,,112.84,122.00,true,接入112.84dB/回传79.85dB
T021,U07,C,航段0,0.65,直连,,,113.53,122.00,true,接入113.53dB/回传79.85dB
T021,U07,C,航段0,0.70,直连,,,114.18,122.00,true,接入114.18dB/回传79.85dB
T021,U07,C,航段0,0.75,直连,,,114.78,122.00,true,接入114.78dB/回传79.85dB
T021,U07,C,航段0,0.80,直连,,,115.34,122.00,true,接入115.34dB/回传79.85dB
T021,U07,C,航段0,0.85,直连,,,115.86,122.00,true,接入115.86dB/回传79.85dB
T021,U07,C,航段0,0.90,直连,,,116.36,122.00,true,接入116.36dB/回传79.85dB
T021,U07,C,航段0,0.95,直连,,,116.83,122.00,true,接入116.83dB/回传79.85dB
T021,U07,C,航段0,1.00,直连,,,117.28,122.00,true,接入117.27dB/回传79.85dB
T021,U07,C,航段1,0.00,直连,,,117.28,122.00,true,接入117.27dB/回传79.85dB
T021,U07,C,航段1,0.05,直连,,,116.83,122.00,true,接入116.83dB/回传79.85dB
T021,U07,C,航段1,0.10,直连,,,116.36,122.00,true,接入116.36dB/回传79.85dB
T021,U07,C,航段1,0.15,直连,,,115.86,122.00,true,接入115.86dB/回传79.85dB
T021,U07,C,航段1,0.20,直连,,,115.34,122.00,true,接入115.34dB/回传79.85dB
T021,U07,C,航段1,0.25,直连,,,114.78,122.00,true,接入114.78dB/回传79.85dB
T021,U07,C,航段1,0.30,直连,,,114.18,122.00,true,接入114.18dB/回传79.85dB
T021,U07,C,航段1,0.35,直连,,,113.53,122.00,true,接入113.53dB/回传79.85dB
T021,U07,C,航段1,0.40,直连,,,112.84,122.00,true,接入112.84dB/回传79.85dB
T021,U07,C,航段1,0.45,直连,,,112.08,122.00,true,接入112.08dB/回传79.85dB
T021,U07,C,航段1,0.50,直连,,,111.26,122.00,true,接入111.25dB/回传79.85dB
T021,U07,C,航段1,0.55,直连,,,110.34,122.00,true,接入110.34dB/回传79.85dB
T021,U07,C,航段1,0.60,直连,,,109.32,122.00,true,接入109.32dB/回传79.85dB
T021,U07,C,航段1,0.65,直连,,,108.16,122.00,true,接入108.16dB/回传79.85dB
T021,U07,C,航段1,0.70,直连,,,106.83,122.00,true,接入106.82dB/回传79.85dB
T021,U07,C,航段1,0.75,直连,,,105.25,122.00,true,接入105.23dB/回传79.85dB
T021,U07,C,航段1,0.80,直连,,,103.32,122.00,true,接入103.30dB/回传79.85dB
T021,U07,C,航段1,0.85,直连,,,100.83,122.00,true,接入100.80dB/回传79.85dB
T021,U07,C,航段1,0.90,直连,,,97.35,122.00,true,接入97.27dB/回传79.85dB
T021,U07,C,航段1,0.95,直连,,,91.56,122.00,true,接入91.25dB/回传79.85dB
T021,U07,C,航段1,1.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T022,U02,A,航段0,0.00,直连,,,79.85,122.00,true,接入40.05dB/回传79.85dB
T022,U02,A,航段0,0.05,直连,,,85.24,122.00,true,接入83.76dB/回传79.85dB
T022,U02,A,航段0,0.10,直连,,,90.20,122.00,true,接入89.78dB/回传79.85dB
T022,U02,A,航段0,0.15,直连,,,93.49,122.00,true,接入93.30dB/回传79.85dB
T022,U02,A,航段0,0.20,直连,,,95.91,122.00,true,接入95.80dB/回传79.85dB
T022,U02,A,航段0,0.25,直连,,,97.81,122.00,true,接入97.74dB/回传79.85dB
T022,U02,A,航段0,0.30,直连,,,99.37,122.00,true,接入99.32dB/回传79.85dB
T022,U02,A,航段0,0.35,直连,,,100.70,122.00,true,接入100.66dB/回传79.85dB
T022,U02,A,航段0,0.40,直连,,,101.85,122.00,true,接入101.82dB/回传79.85dB
T022,U02,A,航段0,0.45,直连,,,102.86,122.00,true,接入102.84dB/回传79.85dB
T022,U02,A,航段0,0.50,直连,,,103.78,122.00,true,接入103.76dB/回传79.85dB
T022,U02,A,航段0,0.55,直连,,,104.60,122.00,true,接入104.59dB/回传79.85dB
T022,U02,A,航段0,0.60,直连,,,105.35,122.00,true,接入105.34dB/回传79.85dB
T022,U02,A,航段0,0.65,直连,,,106.05,122.00,true,接入106.04dB/回传79.85dB
T022,U02,A,航段0,0.70,直连,,,106.69,122.00,true,接入106.68dB/回传79.85dB
T022,U02,A,航段0,0.75,直连,,,107.29,122.00,true,接入107.28dB/回传79.85dB
T022,U02,A,航段0,0.80,直连,,,107.85,122.00,true,接入107.84dB/回传79.85dB
T022,U02,A,航段0,0.85,直连,,,108.37,122.00,true,接入108.37dB/回传79.85dB
T022,U02,A,航段0,0.90,直连,,,108.87,122.00,true,接入108.86dB/回传79.85dB
T022,U02,A,航段0,0.95,直连,,,109.34,122.00,true,接入109.33dB/回传79.85dB
T022,U02,A,航段0,1.00,直连,,,109.78,122.00,true,接入109.78dB/回传79.85dB
T022,U02,A,航段1,0.00,直连,,,109.78,122.00,true,接入109.78dB/回传79.85dB
T022,U02,A,航段1,0.05,直连,,,110.02,122.00,true,接入110.02dB/回传79.85dB
T022,U02,A,航段1,0.10,直连,,,110.26,122.00,true,接入110.26dB/回传79.85dB
T022,U02,A,航段1,0.15,直连,,,110.51,122.00,true,接入110.51dB/回传79.85dB
T022,U02,A,航段1,0.20,直连,,,110.76,122.00,true,接入110.75dB/回传79.85dB
T022,U02,A,航段1,0.25,直连,,,111.01,122.00,true,接入111.01dB/回传79.85dB
